"external_id","source_system","record_type","country_code","provider_name","legal_name","ico","id_zz","primary_specialty","kod_pzs_primary","kod_pzs_all","kod_pzs_count","kod_pzs_description","weekly_office_hours","insurance_vszp","insurance_dovera","insurance_union","street","building_number","orientation_number","city","district","region","country","address_full","primary_phone","phone_2","phone_3","phone_4","phone_5","phone_6","phones_all","primary_email","email_2","email_3","email_4","email_5","emails_all","primary_contact_person","contact_person_2","contact_person_3","contact_person_4","contact_person_5","contact_person_6","contact_persons_all","website_primary","websites_all","source_urls","source_files","notes","contact_enriched_from_web","contact_enriched_source_url","contact_enriched_note","import_tags","data_quality_flags"
"68-36605999-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","EMPORIA s.r.o.","EMPORIA s.r.o.","36605999","68-36605999-A0001","gynecology_obstetrics","P87053009201","P87053009201 | P87053247201","2","P87053009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01 | P87053247201 – ultrazvuk v gynekológii a pôrodníctve; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","30","1","1","1","Hlavná ulica","1359","45","Krompachy","Spišská Nová Ves","KE","SK","Hlavná ulica 1359/45, Krompachy, Spišská Nová Ves, KE, SK","421917755743","421534472059","","","","","421917755743 | 421534472059","info@gynkrompachy.sk","svetlana.janosova@gmail.com","","","","info@gynkrompachy.sk | svetlana.janosova@gmail.com","MUDr. Svetlana Jánošová, PhD.","Mgr. Marta Kacvinská","","","","","MUDr. Svetlana Jánošová, PhD. | Mgr. Marta Kacvinská","https://gynkrompachy.sk/","https://gynkrompachy.sk/ | https://gynkrompachy.sk/kontakt/","https://gynkrompachy.sk/kontakt/ | https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/spisska-nova-ves/primarna-gynekologicko-porodnicka-ambulancia-mudr.-svetlana-janosovaphd.-krompachy-emporia.html?page_id=80443","gyn_rows_111_120_completed.csv | gyn_rows_121_130_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"66-36631426-A0006","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","ENDOGYN s.r.o.","ENDOGYN s.r.o.","36631426","66-36631426-A0006","gynecology_obstetrics","N64364009201","N64364009201 | N64364247201","2","N64364009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01 | N64364247201 – ultrazvuk v gynekológii a pôrodníctve; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","32.5","1","1","1","Ulica Kpt. Nálepku","159","","Lučenec","Lučenec","BB","SK","Ulica Kpt. Nálepku 159, Lučenec, Lučenec, BB, SK","421474328228","","","","","","421474328228","","","","","","","","","","","","","","","","https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/lucenec/primarna-gynekologicko-porodnicka-ambulancia-lucenec-endogyn.html?page_id=93699 | https://www.zoznam.sk/firma/2787715/Endogyn-Lucenec","gyn_rows_121_130_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"62-45289921-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","EPEDONNA s.r.o.","EPEDONNA s.r.o.","45289921","62-45289921-A0001","gynecology_obstetrics","P86386009201","P86386009201","1","P86386009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","40","1","1","1","SNP","284","97","Smolenice","Trnava","TT","SK","SNP 284/97, Smolenice, Trnava, TT, SK","421335586225","421910321359","","","","","421335586225 | 421910321359","epedonna@gmail.com","","","","","epedonna@gmail.com","MUDr. Erik Jankovský","","","","","","MUDr. Erik Jankovský","https://www.smolenice.com/21283/ambulancie","https://www.smolenice.com/21283/ambulancie","https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/primarna-gynekologicko-porodnicka-ambulancia-mudr.erik-jankovsky-smolenice-epedonna.html?page_id=85710 | https://www.smolenice.com/21283/ambulancie | https://www.zzz.sk/zariadenie/22018-gynekologicko-porodnicka-ambulancia-epedonna-sro-mudr-erik-jankovsky","gyn_rows_121_130_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"66-48337218-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","EPONA.gyn.","EPONA.gyn.","48337218","66-48337218-A0001","gynecology_obstetrics","P44114009201","P44114009201","1","P44114009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","27","1","1","1","Obrancov mieru","3301","3A","Detva","Detva","BB","SK","Obrancov mieru 3301/3A, Detva, Detva, BB, SK","421455456317","","","","","","421455456317","","","","","","","MUDr. Jozef Melicherčík","","","","","","MUDr. Jozef Melicherčík","","","https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/detva/epona.gyn.-detva-epona.gyn..html?page_id=93706 | https://www.azet.sk/firma/256944/eponagyn-sro/ | https://detva.virtualne.sk/mudr-jozef-melichercik.html","gyn_rows_121_130_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"65-36726508-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","ERF, s.r.o.","ERF, s.r.o.","36726508","65-36726508-A0001","gynecology_obstetrics","P53029009201","P53029009201","1","P53029009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","6","1","1","1","SNP","1198","32","Dolný Kubín","Dolný Kubín","ZA","SK","SNP 1198/32, Dolný Kubín, Dolný Kubín, ZA, SK","421918432309","","","","","","421918432309","","","","","","","","","","","","","","","","https://www.azet.sk/firma/51321/erf-sro/ | https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/dolny-kubin/primarna-gynekologicko-porodnicka-ambulancia-dolny-kubin-erf.html","gyn_rows_121_130_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"65-36726508-A0002","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","ERF, s.r.o.","ERF, s.r.o.","36726508","65-36726508-A0002","gynecology_obstetrics","P53029009202","P53029009202","1","P53029009202 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 02","8","1","1","1","Novoť","","","Novoť","Námestovo","ZA","SK","Novoť, Novoť, Námestovo, ZA, SK","421918432309","","","","","","421918432309","","","","","","","","","","","","","","","","https://www.azet.sk/firma/51321/erf-sro/ | https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/namestovo/primarna-gynekologicko-porodnicka-ambulancia-novot-erf.html","gyn_rows_121_130_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"65-36726508-A0004","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","ERF, s.r.o.","ERF, s.r.o.","36726508","65-36726508-A0004","gynecology_obstetrics","P53029009203","P53029009203","1","P53029009203 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 03","32","1","1","1","Zákamenné","40","","Zákamenné","Námestovo","ZA","SK","Zákamenné 40, Zákamenné, Námestovo, ZA, SK","421918432309","","","","","","421918432309","","","","","","","","","","","","","","https://www.zakamenne.sk/obcan/obcianska-vybavenost/zdravotnictvo/gynekologicka-ambulancia-233sk.html","https://www.zakamenne.sk/obcan/obcianska-vybavenost/zdravotnictvo/gynekologicka-ambulancia-233sk.html","https://www.zakamenne.sk/obcan/obcianska-vybavenost/zdravotnictvo/gynekologicka-ambulancia-233sk.html | https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/namestovo/primarna-gynekologicko-porodnicka-ambulancia-zakamenne-erf.html?page_id=73798","gyn_rows_121_130_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"66-36642827-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","ESKULAP-CENTRUM s.r.o.","ESKULAP-CENTRUM s.r.o.","36642827","66-36642827-A0001","gynecology_obstetrics","N44746009201","N44746009201 | N44746247202","2","N44746009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01 | N44746247202 – ultrazvuk v gynekológii a pôrodníctve; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 02","33.3","1","1","1","Bernolákova","4138","14A","Banská Bystrica","Banská Bystrica","BB","SK","Bernolákova 4138/14A, Banská Bystrica, Banská Bystrica, BB, SK","421484139128","","","","","","421484139128","","","","","","","MUDr. Mário Vodecký","Martina Mičáková","Bc. Radana Rafaelisová","","","","MUDr. Mário Vodecký | Martina Mičáková | Bc. Radana Rafaelisová","https://eskulap-centrum.sk/","https://eskulap-centrum.sk/ | https://eskulap-centrum.sk/moznosti-objednania-sa-na-vysetrenie/","https://eskulap-centrum.sk/ | https://eskulap-centrum.sk/moznosti-objednania-sa-na-vysetrenie/ | https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/primarna-gynekologicko-porodnicka-ambulancia-mudr.-mario-vodecky-banska-bystrica-eskulap-centrum.html?page_id=93711","gyn_rows_121_130_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"68-36617059-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","EUROCH, s.r.o.","EUROCH, s.r.o.","36617059","68-36617059-A0001","gynecology_obstetrics","P81710009201","P81710009201 | P81710247201 | P81710247202","3","P81710009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01 | P81710247201 – ultrazvuk v gynekológii a pôrodníctve; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01 | P81710247202 – ultrazvuk v gynekológii a pôrodníctve; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 02","30","1","1","1","Nad Laborcom","1774","24","Michalovce","Michalovce","KE","SK","Nad Laborcom 1774/24, Michalovce, Michalovce, KE, SK","421566443140","","","","","","421566443140","","","","","","","MUDr. Eva Rubáčová","","","","","","MUDr. Eva Rubáčová","","","https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/michalovce/primarna-gynekologicko-porodnicka-ambulancia-mudr.-eva-rubacova-michalovce-euroch.html | https://www.zzz.sk/","gyn_rows_131_140_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"61-35946792-A0004","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","Euromedix, a.s.","Euromedix, a.s.","35946792","61-35946792-A0004","gynecology_obstetrics","P59790009205","P59790009205","1","P59790009205 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 05","40","1","1","1","Betliarska","3776","17","Bratislava - mestská časť Petržalka","Bratislava V","BA","SK","Betliarska 3776/17, Bratislava - mestská časť Petržalka, Bratislava V, BA, SK","421268206830","","","","","","421268206830","recepcia@euromedix.sk","","","","","recepcia@euromedix.sk","","","","","","","","https://www.euromedix.sk/","https://www.euromedix.sk/ | https://www.euromedix.sk/kontakt/","https://www.euromedix.sk/ | https://www.euromedix.sk/kontakt/","gyn_rows_131_140_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"61-35946792-A0097","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","Euromedix, a.s.","Euromedix, a.s.","35946792","61-35946792-A0097","gynecology_obstetrics","P59790009208","P59790009208","1","P59790009208 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 08","8","1","1","1","Jána Jonáša","6889","1,3","Bratislava - mestská časť Devínska Nová Ves","Bratislava IV","BA","SK","Jána Jonáša 6889/1,3, Bratislava - mestská časť Devínska Nová Ves, Bratislava IV, BA, SK","421268206830","","","","","","421268206830","recepcia@euromedix.sk","","","","","recepcia@euromedix.sk","","","","","","","","https://www.euromedix.sk/","https://www.euromedix.sk/ | https://www.euromedix.sk/kontakt/","https://www.euromedix.sk/ | https://www.euromedix.sk/kontakt/","gyn_rows_131_140_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"51-17336007-A0002","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","Fakultná nemocnica Nitra","Fakultná nemocnica Nitra","17336007","51-17336007-A0002","gynecology_obstetrics","P85687009206","P85687009206 | P85687247201","2","P85687009206 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 06 | P85687247201 – ultrazvuk v gynekológii a pôrodníctve; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","28","1","1","1","Špitálska","588","6","Nitra","Nitra","NR","SK","Špitálska 588/6, Nitra, Nitra, NR, SK","421376543111","","","","","","421376543111","","","","","","","","","","","","","","https://www.fnnitra.sk/","https://www.fnnitra.sk/ | https://www.fnnitra.sk/kliniky-a-oddelenia/gynekologicko-porodnicka-klinika","https://www.fnnitra.sk/ | https://www.fnnitra.sk/kliniky-a-oddelenia/gynekologicko-porodnicka-klinika","gyn_rows_131_140_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"51-17336112-A0038","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","Fakultná nemocnica s poliklinikou Nové Zámky","Fakultná nemocnica s poliklinikou Nové Zámky","17336112","51-17336112-A0038","gynecology_obstetrics","P81095009201","P81095009201","1","P81095009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","8","1","1","1","Slovenská","5587","11A","Nové Zámky","Nové Zámky","NR","SK","Slovenská 5587/11A, Nové Zámky, Nové Zámky, NR, SK","421356915111","","","","","","421356915111","","","","","","","","","","","","","","https://www.nspnz.sk/","https://www.nspnz.sk/ | https://www.nspnz.sk/oddelenie/gynekologicko-porodnicka-klinika/","https://www.nspnz.sk/ | https://www.nspnz.sk/oddelenie/gynekologicko-porodnicka-klinika/","gyn_rows_131_140_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"66-36033456-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","FAMILIA SANA, s.r.o.","FAMILIA SANA, s.r.o.","36033456","66-36033456-A0001","gynecology_obstetrics","P90244009201","P90244009201","1","P90244009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","30.5","1","1","1","Cesta na štadión","14987","15","Banská Bystrica","Banská Bystrica","BB","SK","Cesta na štadión 14987/15, Banská Bystrica, Banská Bystrica, BB, SK","421484131867","","","","","","421484131867","","","","","","","MUDr. Tatiana Mosná","Mgr. Alexandra Misuthová","","","","","MUDr. Tatiana Mosná | Mgr. Alexandra Misuthová","","","https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/primarna-gynekologicko-porodnicka-ambulancia-mudr.-tatiana-mosna-banska-bystrica-familia-sana.html | https://www.zzz.sk/","gyn_rows_131_140_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"61-35834994-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","Fed - Gyn, s.r.o.","Fed - Gyn, s.r.o.","35834994","61-35834994-A0001","gynecology_obstetrics","P42997009201","P42997009201","1","P42997009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","34.5","1","1","1","Bratislavská","1210","49","Senec","Senec","BA","SK","Bratislavská 1210/49, Senec, Senec, BA, SK","421245923358","","","","","","421245923358","gyn-senec@stonline.sk","","","","","gyn-senec@stonline.sk","MUDr. Vladimír Fedorko","","","","","","MUDr. Vladimír Fedorko","","","https://www.e-vuc.sk/buxus/generate_page.php?page_id=60801 | https://vysetrenie.zoznam.sk/ambulancia/4093/fed-gyn-s-r-o-mudr-vladimir-fedorko | https://www.zzz.sk/zariadenie/4477-gynekologicka-ambulancia-fed-gyn-sro-mudr-vladimir-fedorko","gyn_rows_131_140_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"61-44550448-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","FEMA-GYN s. r. o.","FEMA-GYN s. r. o.","44550448","61-44550448-A0001","gynecology_obstetrics","P78835009201","P78835009201","1","P78835009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","31","1","1","1","Limbová","2645","5","Bratislava - mestská časť Nové Mesto","Bratislava III","BA","SK","Limbová 2645/5, Bratislava - mestská časť Nové Mesto, Bratislava III, BA, SK","421259542426","421259541111","","","","","421259542426 | 421259541111","","","","","","","MUDr. Marek Fifík","","","","","","MUDr. Marek Fifík","","","https://www.e-vuc.sk/buxus/generate_page.php?page_id=60303 | https://www.zzz.sk/zariadenie/7780-gynekologicka-ambulancia-fema-gyn-sro-mudr-marek-fifik | https://www.e-vuc.sk/e-vuc/poskytovatelia/fema-gyn.html?page_id=109381","gyn_rows_141_150_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"62-51256738-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","FemCare spol. s r.o.","FemCare spol. s r.o.","51256738","62-51256738-A0001","gynecology_obstetrics","P37202009201","P37202009201","1","P37202009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","36","1","1","1","Hlavná","810","50","Šamorín","Dunajská Streda","TT","SK","Hlavná 810/50, Šamorín, Dunajská Streda, TT, SK","421948088990","","","","","","421948088990","gynsamorin@gmail.com","","","","","gynsamorin@gmail.com","MUDr. Monika Sojáková, PhD.","","","","","","MUDr. Monika Sojáková, PhD.","https://gynekologia-samorin.sk/","https://gynekologia-samorin.sk/","https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/dunajska-streda/primarna-gynekologicko-porodnicka-ambulancia-mudr.-monika-sojakova-phd.-samorin-femcare-spol.-s-r.o..html?page_id=126456 | https://www.zzz.sk/zariadenie/23802-gynekologicka-ambulancia-mudr-monika-sojakova-phd-femcare-spol-s-ro","gyn_rows_141_150_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
